p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,datagenes,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
1.1675137295810742e-40,0.6896808979277762,0.881,0.612,8.446961833519071e-37,12,Nfu-g-1-014200,NA,NA,NA,NA,NA,NA
1.6164034589295882e-40,0.5579390827647368,0.673,0.331,1.169467902535557e-36,12,ndufs7,ndufs7,ENSNFUG00015023446,"NADH:ubiquinone oxidoreductase core subunit S7",ENSG00000115286,NDUFS7,"NADH:ubiquinone oxidoreductase core subunit S7"
3.591190395344503e-40,0.6487554259036785,0.649,0.311,2.598226251031748e-36,12,DDX23,DDX23,ENSNFUG00015021669,DEAD-box helicase 23,ENSG00000174243,DDX23,DEAD-box helicase 23
4.866704973277167e-40,0.5173409510110226,0.446,0.174,3.5210610481660305e-36,12,PSMB11,PSMB11,ENSNFUG00015007228,proteasome subunit beta 11,ENSG00000222028,PSMB11,proteasome subunit beta 11
1.3197883450098643e-39,0.6060261400153978,0.369,0.121,9.548668676146368e-36,12,rasal3,rasal3,ENSNFUG00015003857,ras GTPase-activating protein nGAP-like,ENSG00000105122,RASAL3,RAS protein activator like 3
1.379401488459765e-39,0.5799778019514459,0.58,0.261,9.9799697690064e-36,12,SNRNP70,SNRNP70,ENSNFUG00015021693,small nuclear ribonucleoprotein U1 subunit 70,ENSG00000104852,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
2.6034184739598694e-39,0.6174139927618385,0.488,0.189,1.8835732659099656e-35,12,ENSNFUG00015025210,,ENSNFUG00015025210,NA,,NA,NA
2.753797796098609e-39,0.6071891319218181,0.673,0.319,1.9923727054773437e-35,12,"NAA10","NAA10",ENSNFUG00015005801,"N-alpha-acetyltransferase 10, NatA catalytic subunit",ENSG00000102030,"NAA10","N-alpha-acetyltransferase 10, NatA catalytic subunit"
3.3771725811184944e-39,0.635875187912176,0.893,0.612,2.443384362439231e-35,12,ddx5,ddx5,ENSNFUG00015016414,DEAD (Asp-Glu-Ala-Asp) box helicase 5,ENSG00000108654,DDX5,DEAD-box helicase 5
5.7215753861192266e-39,0.5002653969656305,0.336,0.11,4.1395597918572604e-35,12,exosc5,exosc5,ENSNFUG00015014923,exosome component 5,ENSG00000077348,EXOSC5,exosome component 5
5.86299879708848e-39,0.68862134072080206,0.372,0.129,4.241879629693515e-35,12,rac1b,rac1b,ENSNFUG00015023407,Rac family small GTPase 1b,ENSG00000136238,RAC1,Rac family small GTPase 1
6.459749829446463e-39,0.5042747578524015,0.452,0.176,4.673629001604516e-35,12,polr2c,polr2c,ENSNFUG00015016316,RNA polymerase II subunit C,ENSG00000102978,POLR2C,RNA polymerase II subunit C
1.4295820460468686e-38,0.570968558934797,0.637,0.316,1.0343026103149094e-34,12,ndufv1,ndufv1,ENSNFUG00015009972,"NADH:ubiquinone oxidoreductase core subunit V1",ENSG00000167792,NDUFV1,"NADH:ubiquinone oxidoreductase core subunit V1"
1.5911002395774905e-38,1.5316137373444214,0.312,0.103,1.1511610233343143e-34,12,CXCR3.2,CXCR3.2,ENSNFUG00015003180,C-X-C chemokine receptor type 3-like,,NA,NA
1.7514763329302002e-38,0.5905143666027165,0.548,0.25,1.2671931268749998e-34,12,mrpl41,mrpl41,ENSNFUG00015012244,mitochondrial ribosomal protein L41,ENSG00000182154,MRPL41,mitochondrial ribosomal protein L41
2.9213483742556626e-38,0.5331594964282675,0.461,0.184,2.113595548773972e-34,12,OLA.1317,OLA.1317,ENSNFUG00015011759,enhancer of rudimentary homolog,ENSG00000100632,ERH,ERH mRNA splicing and mitosis factor
3.3784716820332936e-38,0.6454168519650697,0.61,0.283,2.4443242619510878e-34,12,jagn1b,jagn1b,ENSNFUG00015004083,jagunal homolog 1b,ENSG00000171135,JAGN1,jagunal homolog 1
4.358207216635201e-38,0.5009461350808905,0.545,0.237,3.153162921235568e-34,12,brd2a,brd2a,ENSNFUG00015018382,bromodomain containing 2a,ENSG00000204256,BRD2,bromodomain containing 2
6.140687638759976e-38,0.5617997505952055,0.664,0.337,4.442787506642842e-34,12,NDUFA9,NDUFA9,ENSNFUG00015024074,"NADH:ubiquinone oxidoreductase subunit A9",ENSG00000139180,NDUFA9,"NADH:ubiquinone oxidoreductase subunit A9"
9.731477820974735e-38,0.6433271582953783,0.869,0.578,7.040724203475221e-34,12,CCT3,CCT3,ENSNFUG00015018467,chaperonin containing TCP1 subunit 3,ENSG00000163468,CCT3,chaperonin containing TCP1 subunit 3
1.2210203059127517e-37,0.6532637160906405,0.955,0.83,8.83408191327876e-34,12,RPL6,RPL6,ENSNFUG00015015428,ribosomal protein L6,ENSG00000089009,RPL6,ribosomal protein L6
1.957402405488602e-37,0.658991391595244,0.405,0.158,1.4161806403710035e-33,12,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000185404,SP140L,SP140 nuclear body protein like
1.957402405488602e-37,0.658991391595244,0.405,0.158,1.4161806403710035e-33,12,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000067066,SP100,SP100 nuclear antigen
1.957402405488602e-37,0.658991391595244,0.405,0.158,1.4161806403710035e-33,12,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000255009,UBTFL1,upstream binding transcription factor like 1
1.957402405488602e-37,0.658991391595244,0.405,0.158,1.4161806403710035e-33,12,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000176256,HMGB4,high mobility group box 4
1.957402405488602e-37,0.658991391595244,0.405,0.158,1.4161806403710035e-33,12,ubtf,ubtf,ENSNFUG00015002045,upstream binding transcription factor,ENSG00000108312,UBTF,upstream binding transcription factor
4.727677877756236e-37,0.5845918225179902,0.693,0.365,3.420474944556637e-33,12,RBX1,RBX1,ENSNFUG00015003594,ring-box 1,ENSG00000100387,RBX1,ring-box 1
5.837719627161537e-37,0.564545578667446,0.461,0.189,4.223590150251372e-33,12,myef2,myef2,ENSNFUG00015014748,myelin expression factor 2,ENSG00000104177,MYEF2,myelin expression factor 2
1.9474610942389315e-36,0.5152451102026265,0.536,0.238,1.408988101681867e-32,12,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000166136,NDUFB8,"NADH:ubiquinone oxidoreductase subunit B8"
1.9474610942389315e-36,0.5152451102026265,0.536,0.238,1.408988101681867e-32,12,ndufb8,ndufb8,ENSNFUG00015008675,"NADH:ubiquinone oxidoreductase subunit B8",ENSG00000255339,,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 8, 19kDa (NDUFB8) and SEC31 homolog B (S. cerevisiae) (SEC31B) readthrough"
2.5129922028834285e-36,0.5630556668250728,0.765,0.436,1.8181498587861606e-32,12,YWHAE1,YWHAE1,ENSNFUG00015007462,14-3-3 protein epsilon,ENSG00000108953,YWHAE,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon
2.8041890540789994e-36,0.6576211520444004,0.914,0.714,2.0288307806261562e-32,12,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000249222,ATP5MGL,ATP synthase membrane subunit g like
2.8041890540789994e-36,0.6576211520444004,0.914,0.714,2.0288307806261562e-32,12,ATP5L,ATP5L,ENSNFUG00015024727,"ATP synthase subunit g, mitochondrial-like",ENSG00000167283,ATP5MG,ATP synthase membrane subunit g
2.8901468761012232e-36,0.6088328360532516,0.943,0.706,2.091021264859235e-32,12,AL928657.1,AL928657.1,ENSNFUG00015003273,ATP synthase membrane subunit f,,NA,NA
3.195425833922812e-36,0.5157953133886348,0.988,0.935,2.3118905908431542e-32,12,rps21,rps21,ENSNFUG00015014501,ribosomal protein S21,ENSG00000171858,RPS21,ribosomal protein S21
4.5410820925020595e-36,0.5893637420830184,0.661,0.334,3.28547289392524e-32,12,SKP1,SKP1,ENSNFUG00015024952,S-phase kinase associated protein 1,ENSG00000113558,SKP1,S-phase kinase associated protein 1
4.617949676028692e-36,1.50882067835734,0.551,0.295,3.341086590606759e-32,12,FABP3,FABP3,ENSNFUG00015021917,"fatty acid-binding protein, heart-like",ENSG00000121769,FABP3,fatty acid binding protein 3
6.296978941055611e-36,0.5347497157669624,0.583,0.269,4.5558642638537344e-32,12,cbr1,cbr1,ENSNFUG00015014931,carbonyl reductase 1,ENSG00000159228,CBR1,carbonyl reductase 1
6.296978941055611e-36,0.5347497157669624,0.583,0.269,4.5558642638537344e-32,12,cbr1,cbr1,ENSNFUG00015014954,carbonyl reductase [NADPH] 1-like,ENSG00000159228,CBR1,carbonyl reductase 1
6.34543010307594e-36,0.5945073421306031,0.601,0.287,4.590918679575443e-32,12,WDR61,WDR61,ENSNFUG00015007653,WD repeat domain 61,ENSG00000140395,WDR61,WD repeat domain 61
8.91906788149359e-36,0.8933345461853546,0.723,0.438,6.452945612260612e-32,12,hspe1,hspe1,ENSNFUG00015004832,heat shock 10 protein 1,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
1.0443375286497475e-35,0.5999332944883666,0.381,0.152,7.555782019780923e-32,12,AARS,AARS,ENSNFUG00015022393,alanyl-tRNA synthetase 1,ENSG00000090861,AARS1,alanyl-tRNA synthetase 1
1.3483469691331122e-35,0.6043930950471553,0.527,0.238,9.755290321678066e-32,12,PSMC3,PSMC3,ENSNFUG00015005911,"proteasome 26S subunit, ATPase 3",ENSG00000165916,PSMC3,"proteasome 26S subunit, ATPase 3"
1.466326945818085e-35,0.611539421166289,0.786,0.46,1.0608875452993847e-31,12,COX5A.1,NA,NA,NA,NA,NA,NA
1.514396359922759e-35,0.5604061126108673,0.405,0.16,1.095665766404116e-31,12,SUPT4H1,SUPT4H1,ENSNFUG00015012564,"SPT4 homolog, DSIF elongation factor subunit",ENSG00000213246,SUPT4H1,"SPT4 homolog, DSIF elongation factor subunit"
2.2827478711736937e-35,0.9170507617410415,0.911,0.803,1.6515680847941674e-31,12,ENSNFUG00015022838,,ENSNFUG00015022838,NA,,NA,NA
2.3589177050142258e-35,0.5259525504674372,0.982,0.918,1.7066769595777923e-31,12,rpl4,rpl4,ENSNFUG00015008298,ribosomal protein L4,ENSG00000174444,RPL4,ribosomal protein L4
3.0040773290811215e-35,0.5906451416043785,0.83,0.462,2.1734499475901913e-31,12,COX5A,COX5A,ENSNFUG00015011071,"cytochrome c oxidase subunit 5A, mitochondrial-like",ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A
3.0040773290811215e-35,0.5906451416043785,0.83,0.462,2.1734499475901913e-31,12,COX5A,COX5A,ENSNFUG00015022073,"cytochrome c oxidase subunit 5A, mitochondrial-like",ENSG00000178741,COX5A,cytochrome c oxidase subunit 5A
1.903758678163182e-34,0.650371102641667,0.738,0.45,1.3773694036510622e-30,12,psmb7,psmb7,ENSNFUG00015000293,proteasome 20S subunit beta 7,ENSG00000136930,PSMB7,proteasome 20S subunit beta 7
1.984878317629141e-34,0.5810555190272737,0.655,0.347,1.4360594628046835e-30,12,CCT7,CCT7,ENSNFUG00015012799,chaperonin containing TCP1 subunit 7,ENSG00000135624,CCT7,chaperonin containing TCP1 subunit 7
2.763725247575303e-34,0.5472429285480322,0.756,0.429,1.999555216620732e-30,12,tmem258,tmem258,ENSNFUG00015006554,transmembrane protein 258,ENSG00000134825,TMEM258,transmembrane protein 258
3.1465004002718054e-34,0.5904177915069051,0.426,0.171,2.2764930395966513e-30,12,SCPEP1,SCPEP1,ENSNFUG00015006385,serine carboxypeptidase 1,ENSG00000121064,SCPEP1,serine carboxypeptidase 1
5.629720569653925e-34,0.524302354574162,0.414,0.168,4.073102832144615e-30,12,CARHSP1,CARHSP1,ENSNFUG00015002731,calcium regulated heat stable protein 1,ENSG00000153048,CARHSP1,calcium regulated heat stable protein 1
8.980683148033691e-34,0.5418257116080135,0.482,0.21,6.497524257602376e-30,12,SNRNP27,SNRNP27,ENSNFUG00015024051,small nuclear ribonucleoprotein U4/U6.U5 subunit 27,,NA,NA
1.056163831625519e-33,0.5099852348682858,0.634,0.319,7.64134532181063e-30,12,pfdn4,pfdn4,ENSNFUG00015024009,prefoldin subunit 4,ENSG00000101132,PFDN4,prefoldin subunit 4
1.4038740886349737e-33,0.5442130802283566,0.384,0.151,1.0157029031274036e-29,12,polr2i,polr2i,ENSNFUG00015003841,RNA polymerase II subunit I,ENSG00000105258,POLR2I,RNA polymerase II subunit I
1.4197632824998602e-33,0.5059903684257918,0.738,0.417,1.0271987348886488e-29,12,NDUFA13,NDUFA13,ENSNFUG00015022975,"NADH:ubiquinone oxidoreductase subunit A13",ENSG00000186010,NDUFA13,"NADH:ubiquinone oxidoreductase subunit A13"
1.9660009248975104e-33,0.5193778465538399,0.679,0.352,1.4224016691633488e-29,12,cct8,cct8,ENSNFUG00015024513,chaperonin containing TCP1 subunit 8,ENSG00000156261,CCT8,chaperonin containing TCP1 subunit 8
7.545966945750543e-33,0.5284886874538892,0.515,0.23,5.459507085250518e-29,12,NHP2,NHP2,ENSNFUG00015005456,NHP2 ribonucleoprotein,ENSG00000145912,NHP2,NHP2 ribonucleoprotein
9.387947088686263e-33,0.5490706542248147,0.351,0.127,6.792179718664511e-29,12,"NASP","NASP",ENSNFUG00015009687,histone-binding protein N1/N2-like,ENSG00000132780,"NASP",nuclear autoantigenic sperm protein
9.514823998527938e-33,0.5599835802911299,0.414,0.179,6.883975162934963e-29,12,PELO,PELO,ENSNFUG00015023099,pelota mRNA surveillance and ribosome rescue factor,ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor
1.2451828345187482e-32,0.6160309302061526,0.664,0.38,9.008897807743143e-29,12,EIF3C,EIF3C,ENSNFUG00015009980,eukaryotic translation initiation factor 3 subunit C,ENSG00000184110,EIF3C,eukaryotic translation initiation factor 3 subunit C
1.2451828345187482e-32,0.6160309302061526,0.664,0.38,9.008897807743143e-29,12,EIF3C,EIF3C,ENSNFUG00015009980,eukaryotic translation initiation factor 3 subunit C,ENSG00000205609,EIF3CL,eukaryotic translation initiation factor 3 subunit C like
1.8685405145597152e-32,0.8900852381000083,0.542,0.266,1.3518890622839538e-28,12,OLA.7015,OLA.7015,ENSNFUG00015009753,deoxyribonuclease-1-like,,NA,NA
1.8838387581410808e-32,0.574205108277001,0.81,0.499,1.362957341515072e-28,12,"NAP1L1","NAP1L1",ENSNFUG00015001702,nucleosome assembly protein 1 like 1,ENSG00000187109,"NAP1L1",nucleosome assembly protein 1 like 1
2.5118746557823383e-32,0.5501102396654585,0.565,0.27,1.8173413134585217e-28,12,CDC5L,CDC5L,ENSNFUG00015012572,cell division cycle 5 like,ENSG00000096401,CDC5L,cell division cycle 5 like
2.5726785902246597e-32,0.5475073127017502,0.94,0.75,1.8613329600275413e-28,12,CABZ01073085.1,CABZ01073085.1,ENSNFUG00015012230,chaperonin containing TCP1 subunit 2,ENSG00000166226,CCT2,chaperonin containing TCP1 subunit 2
2.5810772948043533e-32,0.6080687618928282,0.354,0.131,1.8674094227909497e-28,12,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000132002,DNAJB1,DnaJ heat shock protein family (Hsp40) member B1
2.5810772948043533e-32,0.6080687618928282,0.354,0.131,1.8674094227909497e-28,12,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000179407,DNAJB8,DnaJ heat shock protein family (Hsp40) member B8
2.5810772948043533e-32,0.6080687618928282,0.354,0.131,1.8674094227909497e-28,12,DNAJB1B,DNAJB1B,ENSNFUG00015019098,dnaJ homolog subfamily B member 1-like,ENSG00000172404,DNAJB7,DnaJ heat shock protein family (Hsp40) member B7
3.924079517770279e-32,0.5346057670974032,0.262,0.085,2.8390715311067966e-28,12,PA2G4A,PA2G4A,ENSNFUG00015011992,proliferation-associated 2G4,ENSG00000170515,PA2G4,proliferation-associated 2G4
3.924079517770279e-32,0.5346057670974032,0.262,0.085,2.8390715311067966e-28,12,PA2G4A,PA2G4A,ENSNFUG00015011992,proliferation-associated 2G4,ENSG00000257411,,novel protein
8.953585070775523e-32,0.556853472881484,0.917,0.729,6.477918798706091e-28,12,COX6A1,COX6A1,ENSNFUG00015007878,"cytochrome c oxidase subunit 6A, mitochondrial",ENSG00000156885,COX6A2,cytochrome c oxidase subunit 6A2
1.1943027817040173e-31,0.5556095702607526,0.786,0.493,8.640780625628566e-28,12,dad1,dad1,ENSNFUG00015006870,defender against cell death 1,ENSG00000129562,DAD1,defender against cell death 1
1.5306524572903116e-31,0.5964199615420703,0.357,0.138,1.1074270528495405e-27,12,DNAJA4,DNAJA4,ENSNFUG00015011108,dnaJ homolog subfamily A member 4-like,ENSG00000140403,DNAJA4,DnaJ heat shock protein family (Hsp40) member A4
4.470447215156965e-31,0.5504047272566792,0.961,0.845,3.234368560166064e-27,12,EEF2,EEF2,ENSNFUG00015023495,elongation factor 2-like,,NA,NA
5.69328330839189e-31,0.59943216996508,0.917,0.738,4.1190904736215326e-27,12,SOD1,SOD1,ENSNFUG00015018034,superoxide dismutase 1,ENSG00000142168,SOD1,superoxide dismutase 1
6.428121493790481e-31,0.5346425602949565,0.604,0.311,4.650745900757413e-27,12,ENSNFUG00015007383,,ENSNFUG00015007383,apoptotic chromatin condensation inducer 1,ENSG00000100813,ACIN1,apoptotic chromatin condensation inducer 1
1.770012743743914e-30,0.5358796823291024,0.414,0.185,1.2806042200987217e-26,12,ATP1A1B,ATP1A1B,ENSNFUG00015001901,sodium/potassium-transporting ATPase subunit alpha-1,ENSG00000163399,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1
2.0169482511987957e-30,0.7080453106056304,0.798,0.45,1.4592620597423288e-26,12,cxcr4b,NA,NA,NA,NA,NA,NA
5.656996418505528e-30,0.580861840009847,0.366,0.142,4.092836908788749e-26,12,HSP90B1,HSP90B1,ENSNFUG00015017752,heat shock protein 90 beta family member 1,ENSG00000166598,HSP90B1,heat shock protein 90 beta family member 1
5.016523042725112e-29,0.5117446924435325,0.554,0.28,3.6294544214116185e-25,12,ndufb3,ndufb3,ENSNFUG00015012270,"NADH:ubiquinone oxidoreductase subunit B3",ENSG00000119013,NDUFB3,"NADH:ubiquinone oxidoreductase subunit B3"
1.1848625070762956e-28,0.5598560171176297,0.673,0.36,8.572480238696999e-25,12,snu13a,snu13a,ENSNFUG00015014763,"SNU13 homolog, small nuclear ribonucleoprotein a (U4/U6.U5)",ENSG00000100138,SNU13,small nuclear ribonucleoprotein 13
2.8124760732207813e-28,0.562169563281242,0.31,0.116,2.0348264389752353e-24,12,RPA2,RPA2,ENSNFUG00015001103,replication protein A2,ENSG00000117748,RPA2,replication protein A2
4.7763703079290735e-28,0.5701848707840091,0.735,0.463,3.455703917786685e-24,12,atp5md,atp5md,ENSNFUG00015000311,ATP synthase membrane subunit DAPIT,,NA,NA
6.240071212692248e-28,0.519944015056391,0.661,0.373,4.514691522382842e-24,12,ZNF706.2,NA,NA,NA,NA,NA,NA
9.231967430566201e-27,0.5472486916394397,0.735,0.434,6.679328436014647e-23,12,ENSNFUG00015002548,,ENSNFUG00015002548,ATRX chromatin remodeler,,NA,NA
4.7582735064242524e-26,0.5514866203055702,0.598,0.331,3.4426108818979467e-22,12,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
8.497064220242232e-26,0.5373337853640916,0.714,0.46,6.147625963345254e-22,12,NDUFA12,NDUFA12,ENSNFUG00015010090,"NADH:ubiquinone oxidoreductase subunit A12",ENSG00000184752,NDUFA12,"NADH:ubiquinone oxidoreductase subunit A12"
1.3469923317941775e-25,0.765582564835007,0.815,0.591,9.745489520530874e-22,12,BTG1,BTG1,ENSNFUG00015004230,BTG anti-proliferation factor 1,ENSG00000133639,BTG1,BTG anti-proliferation factor 1
2.41845594195049e-24,0.5398766177833365,0.905,0.759,1.7497528740011796e-20,12,ENSNFUG00015006430,,ENSNFUG00015006430,NA,,NA,NA
1.959535983504589e-23,0.5620460061578181,0.72,0.466,1.4177242840655702e-19,12,DBI,DBI,ENSNFUG00015014727,"diazepam binding inhibitor, acyl-CoA binding protein",ENSG00000155368,DBI,"diazepam binding inhibitor, acyl-CoA binding protein"
0,2.1354320541995775,0.962,0.122,0,13,spaca4l,spaca4l,ENSNFUG00015011662,sperm acrosome associated 4 like,ENSG00000177202,SPACA4,sperm acrosome associated 4
0,1.7057114151321944,0.53,0.038,0,13,si:ch211-69g19.2,si:ch211-69g19.2,ENSNFUG00015001327,si:ch211-69g19.2,ENSG00000111665,CDCA3,cell division cycle associated 3
0,1.510529696968193,0.932,0.082,0,13,CENPF,CENPF,ENSNFUG00015005957,centromere protein F,ENSG00000117724,CENPF,centromere protein F
0,1.508997059973915,0.852,0.078,0,13,TPX2,TPX2,ENSNFUG00015006285,TPX2 microtubule nucleation factor,ENSG00000088325,TPX2,TPX2 microtubule nucleation factor
0,1.4520987071197031,0.89,0.072,0,13,si:ch211-266i6.3,si:ch211-266i6.3,ENSNFUG00015008179,cytoskeleton-associated protein 2-like,ENSG00000136108,CKAP2,cytoskeleton associated protein 2
0,1.1884161987228747,0.894,0.078,0,13,PANE1,PANE1,ENSNFUG00015018910,centromere protein M,ENSG00000100162,CENPM,centromere protein M
0,1.0744779052289257,0.78,0.047,0,13,aspm,aspm,ENSNFUG00015014069,assembly factor for spindle microtubules,ENSG00000066279,ASPM,assembly factor for spindle microtubules
0,1.0529959143853223,0.799,0.076,0,13,BCL2L1,BCL2L1,ENSNFUG00015015141,bcl-2-like protein 1,ENSG00000171552,BCL2L1,BCL2 like 1
0,1.0529959143853223,0.799,0.076,0,13,BCL2L1,BCL2L1,ENSNFUG00015021328,BCL2 like 1,ENSG00000171552,BCL2L1,BCL2 like 1
0,1.0440333491783267,0.822,0.078,0,13,ENSNFUG00015001864,,ENSNFUG00015001864,NA,ENSG00000128944,KNSTRN,kinetochore localized astrin (SPAG5) binding protein
0,0.9558070212154355,0.678,0.026,0,13,mlf1,mlf1,ENSNFUG00015019589,myeloid leukemia factor 1,ENSG00000178053,MLF1,myeloid leukemia factor 1
0,0.8457985539499042,0.67,0.06,0,13,kifc1,kifc1,ENSNFUG00015015819,carboxy-terminal kinesin 2-like,ENSG00000237649,KIFC1,kinesin family member C1
0,0.8457985539499042,0.67,0.06,0,13,kifc1,kifc1,ENSNFUG00015018986,kinesin family member C1,ENSG00000237649,KIFC1,kinesin family member C1
0,0.7726880827856555,0.697,0.054,0,13,HYLS1,HYLS1,ENSNFUG00015011348,HYLS1 centriolar and ciliogenesis associated,ENSG00000198331,HYLS1,HYLS1 centriolar and ciliogenesis associated
0,0.6925665559423307,0.527,0.027,0,13,ENSNFUG00015000699,,ENSNFUG00015000699,NA,ENSG00000104611,SH2D4A,SH2 domain containing 4A
